sample_index,split,rule_id,antecedent,consequent_label,firing_strength,normalized_firing_strength,label_equation_output,rule_contribution,predicted,PointsAjust,TeamExp,Length,actual
15,all,R1,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Low),Very_Low,0.030357142857142885,0.1258426394647809,2714.8663491049074,341.6459471654748,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R2,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Medium),Low,0.161904761904762,0.6711607438121645,1543.3305374558768,1035.822871466914,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R3,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS High),Medium,0.0,0.0,3678.1382587037815,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R4,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Low),Low,0.0,0.0,1543.3305374558768,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R5,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.0,0.0,3678.1382587037815,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R6,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS High),Medium,0.0,0.0,3678.1382587037815,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R7,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS Medium),Medium,0.0,0.0,3678.1382587037815,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R8,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS High),High,0.0,0.0,4697.473228061578,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R9,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Low),Low,0.007731958762886602,0.03205209737732441,1543.3305374558768,49.46698067193418,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R10,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.04123711340206186,0.17094451934573013,3678.1382587037815,628.7575767212587,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R11,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS High),Medium,0.0,0.0,3678.1382587037815,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R12,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Low),Medium,0.0,0.0,3678.1382587037815,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R13,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.0,0.0,3678.1382587037815,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R14,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS High),High,0.0,0.0,4697.473228061578,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R15,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS Medium),High,0.0,0.0,4697.473228061578,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R16,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS High),High,0.0,0.0,4697.473228061578,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R17,IF (PointsAjust IS High) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.0,0.0,3678.1382587037815,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R18,IF (PointsAjust IS High) AND (TeamExp IS Medium) AND (Length IS Medium),High,0.0,0.0,4697.473228061578,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R19,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS Medium),High,0.0,0.0,4697.473228061578,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
15,all,R20,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS High),Very_High,0.0,0.0,18453.622926113654,0.0,2055.693376025583,0.1415094339622641,0.8,0.2121212121212121,1617.0
16,all,R1,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Low),Very_Low,0.09214285714285717,0.15789473684210528,1440.7242549659786,227.4827770998914,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R2,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Medium),Low,0.49142857142857144,0.8421052631578947,3334.874098295564,2808.3150301436326,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R3,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS High),Medium,0.0,0.0,4022.8847328650572,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R4,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Low),Low,0.0,0.0,3334.874098295564,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R5,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.0,0.0,4022.8847328650572,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R6,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS High),Medium,0.0,0.0,4022.8847328650572,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R7,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS Medium),Medium,0.0,0.0,4022.8847328650572,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R8,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS High),High,0.0,0.0,5017.664520049703,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R9,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Low),Low,0.0,0.0,3334.874098295564,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R10,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.0,0.0,4022.8847328650572,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R11,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS High),Medium,0.0,0.0,4022.8847328650572,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R12,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Low),Medium,0.0,0.0,4022.8847328650572,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R13,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.0,0.0,4022.8847328650572,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R14,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS High),High,0.0,0.0,5017.664520049703,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R15,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS Medium),High,0.0,0.0,5017.664520049703,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R16,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS High),High,0.0,0.0,5017.664520049703,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R17,IF (PointsAjust IS High) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.0,0.0,4022.8847328650572,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R18,IF (PointsAjust IS High) AND (TeamExp IS Medium) AND (Length IS Medium),High,0.0,0.0,5017.664520049703,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R19,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS Medium),High,0.0,0.0,5017.664520049703,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
16,all,R20,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS High),Very_High,0.0,0.0,20616.75506607745,0.0,3035.797807243522,0.0723270440251572,1.0,0.2121212121212121,3192.0
17,all,R1,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Low),Very_Low,0.0,0.05,4735.5268157337605,236.77634078668802,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R2,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Medium),Low,0.0,0.05,6227.482151685956,311.3741075842978,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R3,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS High),Medium,0.0,0.05,4313.883072428236,215.69415362141183,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R4,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Low),Low,0.0,0.05,6227.482151685956,311.3741075842978,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R5,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.0,0.05,4313.883072428236,215.69415362141183,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R6,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS High),Medium,0.0,0.05,4313.883072428236,215.69415362141183,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R7,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS Medium),Medium,0.0,0.05,4313.883072428236,215.69415362141183,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R8,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS High),High,0.0,0.05,6841.286844504725,342.06434222523626,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R9,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Low),Low,0.0,0.05,6227.482151685956,311.3741075842978,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R10,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.0,0.05,4313.883072428236,215.69415362141183,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R11,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS High),Medium,0.0,0.05,4313.883072428236,215.69415362141183,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R12,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Low),Medium,0.0,0.05,4313.883072428236,215.69415362141183,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R13,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.0,0.05,4313.883072428236,215.69415362141183,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R14,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS High),High,0.0,0.05,6841.286844504725,342.06434222523626,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R15,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS Medium),High,0.0,0.05,6841.286844504725,342.06434222523626,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R16,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS High),High,0.0,0.05,6841.286844504725,342.06434222523626,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R17,IF (PointsAjust IS High) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.0,0.05,4313.883072428236,215.69415362141183,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R18,IF (PointsAjust IS High) AND (TeamExp IS Medium) AND (Length IS Medium),High,0.0,0.05,6841.286844504725,342.06434222523626,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R19,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS Medium),High,0.0,0.05,6841.286844504725,342.06434222523626,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
17,all,R20,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS High),Very_High,0.0,0.05,22043.061412734405,1102.1530706367203,6266.685170120425,0.4150943396226415,1.0,0.3939393939393939,3437.0
18,all,R1,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Low),Very_Low,0.0,0.05,5562.96391666093,278.14819583304654,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R2,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Medium),Low,0.0,0.05,3878.362910924454,193.91814554622272,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R3,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS High),Medium,0.0,0.05,3871.5734454544718,193.5786722727236,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R4,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Low),Low,0.0,0.05,3878.362910924454,193.91814554622272,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R5,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.0,0.05,3871.5734454544718,193.5786722727236,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R6,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS High),Medium,0.0,0.05,3871.5734454544718,193.5786722727236,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R7,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS Medium),Medium,0.0,0.05,3871.5734454544718,193.5786722727236,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R8,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS High),High,0.0,0.05,6343.334247283729,317.1667123641865,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R9,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Low),Low,0.0,0.05,3878.362910924454,193.91814554622272,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R10,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.0,0.05,3871.5734454544718,193.5786722727236,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R11,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS High),Medium,0.0,0.05,3871.5734454544718,193.5786722727236,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R12,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Low),Medium,0.0,0.05,3871.5734454544718,193.5786722727236,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R13,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.0,0.05,3871.5734454544718,193.5786722727236,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R14,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS High),High,0.0,0.05,6343.334247283729,317.1667123641865,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R15,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS Medium),High,0.0,0.05,6343.334247283729,317.1667123641865,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R16,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS High),High,0.0,0.05,6343.334247283729,317.1667123641865,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R17,IF (PointsAjust IS High) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.0,0.05,3871.5734454544718,193.5786722727236,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R18,IF (PointsAjust IS High) AND (TeamExp IS Medium) AND (Length IS Medium),High,0.0,0.05,6343.334247283729,317.1667123641865,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R19,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS Medium),High,0.0,0.05,6343.334247283729,317.1667123641865,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
18,all,R20,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS High),Very_High,0.0,0.05,19599.606064454038,979.9803032227019,5485.091260334047,0.4371069182389937,0.8,0.3939393939393939,4494.0
19,all,R1,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Low),Very_Low,0.43142857142857155,1.0,1088.7674548961909,1088.7674548961909,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R2,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Medium),Low,0.0,0.0,3505.5395433736303,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R3,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS High),Medium,0.0,0.0,4160.318706239686,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R4,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Low),Low,0.0,0.0,3505.5395433736303,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R5,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.0,0.0,4160.318706239686,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R6,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS High),Medium,0.0,0.0,4160.318706239686,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R7,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS Medium),Medium,0.0,0.0,4160.318706239686,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R8,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS High),High,0.0,0.0,4621.361142997518,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R9,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Low),Low,0.0,0.0,3505.5395433736303,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R10,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.0,0.0,4160.318706239686,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R11,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS High),Medium,0.0,0.0,4160.318706239686,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R12,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Low),Medium,0.0,0.0,4160.318706239686,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R13,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.0,0.0,4160.318706239686,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R14,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS High),High,0.0,0.0,4621.361142997518,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R15,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS Medium),High,0.0,0.0,4621.361142997518,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R16,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS High),High,0.0,0.0,4621.361142997518,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R17,IF (PointsAjust IS High) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.0,0.0,4160.318706239686,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R18,IF (PointsAjust IS High) AND (TeamExp IS Medium) AND (Length IS Medium),High,0.0,0.0,4621.361142997518,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R19,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS Medium),High,0.0,0.0,4621.361142997518,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
19,all,R20,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS High),Very_High,0.0,0.0,20716.539196867037,0.0,1088.7674548961907,0.0377358490566037,1.0,0.1212121212121212,840.0
20,all,R1,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Low),Very_Low,0.0,0.0,4948.772057830845,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R2,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Medium),Low,0.0,0.0,-1083.4951096066807,-0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R3,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS High),Medium,0.0,0.0,2828.665033616664,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R4,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Low),Low,0.0,0.0,-1083.4951096066807,-0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R5,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.0,0.0,2828.665033616664,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R6,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS High),Medium,0.0,0.0,2828.665033616664,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R7,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS Medium),Medium,0.0,0.0,2828.665033616664,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R8,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS High),High,0.0,0.0,5613.362791525031,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R9,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Low),Low,0.0,0.0,-1083.4951096066807,-0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R10,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.0,0.0,2828.665033616664,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R11,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS High),Medium,0.0,0.0,2828.665033616664,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R12,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Low),Medium,0.0,0.0,2828.665033616664,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R13,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.0,0.0,2828.665033616664,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R14,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS High),High,0.2769230769230771,1.0,5613.362791525031,5613.362791525031,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R15,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS Medium),High,0.0,0.0,5613.362791525031,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R16,IF (PointsAjust IS Medium) AND (TeamExp IS Low) AND (Length IS High),High,0.0,0.0,5613.362791525031,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R17,IF (PointsAjust IS High) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.0,0.0,2828.665033616664,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R18,IF (PointsAjust IS High) AND (TeamExp IS Medium) AND (Length IS Medium),High,0.0,0.0,5613.362791525031,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R19,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS Medium),High,0.0,0.0,5613.362791525031,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
20,all,R20,IF (PointsAjust IS High) AND (TeamExp IS Low) AND (Length IS High),Very_High,0.0,0.0,15823.944817322186,0.0,5613.362791525031,0.3034591194968553,0.6,0.5151515151515151,5180.0
21,all,R1,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Low),Very_Low,0.0,0.05,7702.067081401063,385.1033540700532,5722.597458870456,0.6053459119496856,0.6,0.1212121212121212,5775.0
21,all,R2,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS Medium),Low,0.0,0.05,4996.391108982774,249.81955544913873,5722.597458870456,0.6053459119496856,0.6,0.1212121212121212,5775.0
21,all,R3,IF (PointsAjust IS Low) AND (TeamExp IS High) AND (Length IS High),Medium,0.0,0.05,4358.650448510785,217.93252242553928,5722.597458870456,0.6053459119496856,0.6,0.1212121212121212,5775.0
21,all,R4,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Low),Low,0.0,0.05,4996.391108982774,249.81955544913873,5722.597458870456,0.6053459119496856,0.6,0.1212121212121212,5775.0
21,all,R5,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS Medium),Medium,0.0,0.05,4358.650448510785,217.93252242553928,5722.597458870456,0.6053459119496856,0.6,0.1212121212121212,5775.0
21,all,R6,IF (PointsAjust IS Low) AND (TeamExp IS Medium) AND (Length IS High),Medium,0.0,0.05,4358.650448510785,217.93252242553928,5722.597458870456,0.6053459119496856,0.6,0.1212121212121212,5775.0
21,all,R7,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS Medium),Medium,0.0,0.05,4358.650448510785,217.93252242553928,5722.597458870456,0.6053459119496856,0.6,0.1212121212121212,5775.0
21,all,R8,IF (PointsAjust IS Low) AND (TeamExp IS Low) AND (Length IS High),High,0.0,0.05,5598.606436640394,279.93032183201973,5722.597458870456,0.6053459119496856,0.6,0.1212121212121212,5775.0
21,all,R9,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Low),Low,0.0,0.05,4996.391108982774,249.81955544913873,5722.597458870456,0.6053459119496856,0.6,0.1212121212121212,5775.0
21,all,R10,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS Medium),Medium,0.0,0.05,4358.650448510785,217.93252242553928,5722.597458870456,0.6053459119496856,0.6,0.1212121212121212,5775.0
21,all,R11,IF (PointsAjust IS Medium) AND (TeamExp IS High) AND (Length IS High),Medium,0.0,0.05,4358.650448510785,217.93252242553928,5722.597458870456,0.6053459119496856,0.6,0.1212121212121212,5775.0
21,all,R12,IF (PointsAjust IS Medium) AND (TeamExp IS Medium) AND (Length IS Low),Medium,0.0,0.05,4358.650448510785,217.93252242553928,5722.597458870456,0.6053459119496856,0.6,0.1212121212121212,5775.0
